202506	SS_PI	0	.000000
202506	SS_PI	1	.000000
202506	SS_PI	2	.000000
202506	SS_PI	3	.000000
202506	SS_PI	4	.000000
202506	SS_PI	5	.000000
202506	SS_PI	6	.000000
202506	SS_PI	7	.000000
202506	SS_PI	8	.000000
202506	SS_PI	9	.000000
202506	SS_PI	10	.000000
202506	SS_PI	11	.000000
202506	SS_PI	12	.000000
202506	SS_PI	13	.000000
202506	SS_PI	14	.000000
202506	SS_PI	15	.000000
202506	SS_PI	16	.000000
202506	SS_PI	17	.000000
202506	SS_PI	18	.000000
202506	SS_PI	19	.000000
202506	SS_PI	20	.000000
202506	SS_PI	21	.000000
202506	SS_PI	22	.000000
202506	SS_PI	23	.000000
202506	SS_PI	24	.000000
202506	SS_PI	25	.000000
202506	SS_PI	26	.000000
202506	SS_PI	27	.000000
202506	SS_PI	28	.000000
202506	SS_PI	29	.000000
202506	SS_PI	30	.000000
202506	SS_PI	31	.000000
202506	SS_PI	32	.000000
202506	SS_PI	33	.000000
202506	SS_PI	34	.000000
202506	SS_PI	35	.000000
202506	SS_PI	36	.000000
202506	SS_PI	37	.000000
202506	SS_PI	38	.000000
202506	SS_PI	39	.000000
202506	SS_PI	40	.000000
202506	SS_PI	41	.000000
202506	SS_PI	42	.000000
202506	SS_PI	43	.000000
202506	SS_PI	44	.000000
202506	SS_PI	45	.000000
202506	SS_PI	46	.000000
202506	SS_PI	47	.000000
202506	SS_PI	48	.000000
202506	SS_PI	49	.000000
202506	SS_PI	50	.000000
202506	SS_PI	51	.000000
202506	SS_PI	52	.000000
202506	SS_PI	53	.000000
202506	SS_PI	54	.000000
202506	SS_PI	55	.000000
202506	SS_PI	56	.000000
202506	SS_PI	57	.000000
202506	SS_PI	58	.000000
202506	SS_PI	59	.000000
202506	SS_PI	60	.000000
202506	SS_PI	61	.000000
202506	SS_PI	62	.000000
202506	SS_PI	63	.000000
202506	SS_PI	64	.000000
202506	SS_PI	65	.000000
202506	SS_PI	66	.000000
202506	SS_PI	67	.000000
202506	SS_PI	68	.000000
202506	SS_PI	69	.000000
202506	SS_PI	70	.000000
202506	SS_PI	71	.000000
202506	SS_PI	72	.000000
202506	SS_PI	73	.000000
202506	SS_PI	74	.000000
202506	SS_PI	75	.000000
202506	SS_PI	76	.000000
202506	SS_PI	77	.000000
202506	SS_PI	78	.000000
202506	SS_PI	79	.000000
202506	SS_PI	80	.000000
202506	SS_PI	81	3.000000
202506	SS_PI	82	6.000000
202506	SS_PI	83	9.000000
202506	SS_PI	84	12.000000
202506	SS_PI	85	15.000000
202506	SS_PI	86	18.000000
202506	SS_PI	87	21.000000
202506	SS_PI	88	24.000000
202506	SS_PI	89	27.000000
202506	SS_PI	90	30.000000
202506	SS_PI	91	37.000000
202506	SS_PI	92	44.000000
202506	SS_PI	93	51.000000
202506	SS_PI	94	58.000000
202506	SS_PI	95	65.000000
202506	SS_PI	96	72.000000
202506	SS_PI	97	79.000000
202506	SS_PI	98	86.000000
202506	SS_PI	99	93.000000
202506	SS_PI	100	100.000000
202506	SS_PI	101	100.500000
202506	SS_PI	102	101.000000
202506	SS_PI	103	101.500000
202506	SS_PI	104	102.000000
202506	SS_PI	105	102.500000
202506	SS_PI	106	103.000000
202506	SS_PI	107	103.500000
202506	SS_PI	108	104.000000
202506	SS_PI	109	104.500000
202506	SS_PI	110	105.000000
202506	SS_PI	111	105.500000
202506	SS_PI	112	106.000000
202506	SS_PI	113	106.500000
202506	SS_PI	114	107.000000
202506	SS_PI	115	107.500000
202506	SS_PI	116	108.000000
202506	SS_PI	117	108.500000
202506	SS_PI	118	109.000000
202506	SS_PI	119	109.500000
202506	SS_PI	120	110.000000
202506	SS_MS	0	.000000
202506	SS_MS	1	.000000
202506	SS_MS	2	.000000
202506	SS_MS	3	.000000
202506	SS_MS	4	.000000
202506	SS_MS	5	.000000
202506	SS_MS	6	.000000
202506	SS_MS	7	.000000
202506	SS_MS	8	.000000
202506	SS_MS	9	.000000
202506	SS_MS	10	.000000
202506	SS_MS	11	.000000
202506	SS_MS	12	.000000
202506	SS_MS	13	.000000
202506	SS_MS	14	.000000
202506	SS_MS	15	.000000
202506	SS_MS	16	.000000
202506	SS_MS	17	.000000
202506	SS_MS	18	.000000
202506	SS_MS	19	.000000
202506	SS_MS	20	.000000
202506	SS_MS	21	.000000
202506	SS_MS	22	.000000
202506	SS_MS	23	.000000
202506	SS_MS	24	.000000
202506	SS_MS	25	.000000
202506	SS_MS	26	.000000
202506	SS_MS	27	.000000
202506	SS_MS	28	.000000
202506	SS_MS	29	.000000
202506	SS_MS	30	.000000
202506	SS_MS	31	.000000
202506	SS_MS	32	.000000
202506	SS_MS	33	.000000
202506	SS_MS	34	.000000
202506	SS_MS	35	.000000
202506	SS_MS	36	.000000
202506	SS_MS	37	.000000
202506	SS_MS	38	.000000
202506	SS_MS	39	.000000
202506	SS_MS	40	.000000
202506	SS_MS	41	.000000
202506	SS_MS	42	.000000
202506	SS_MS	43	.000000
202506	SS_MS	44	.000000
202506	SS_MS	45	.000000
202506	SS_MS	46	.000000
202506	SS_MS	47	.000000
202506	SS_MS	48	.000000
202506	SS_MS	49	.000000
202506	SS_MS	50	.000000
202506	SS_MS	51	.000000
202506	SS_MS	52	.000000
202506	SS_MS	53	.000000
202506	SS_MS	54	.000000
202506	SS_MS	55	.000000
202506	SS_MS	56	.000000
202506	SS_MS	57	.000000
202506	SS_MS	58	.000000
202506	SS_MS	59	.000000
202506	SS_MS	60	.000000
202506	SS_MS	61	.000000
202506	SS_MS	62	.000000
202506	SS_MS	63	.000000
202506	SS_MS	64	.000000
202506	SS_MS	65	.000000
202506	SS_MS	66	.000000
202506	SS_MS	67	.000000
202506	SS_MS	68	.000000
202506	SS_MS	69	.000000
202506	SS_MS	70	.000000
202506	SS_MS	71	.000000
202506	SS_MS	72	.000000
202506	SS_MS	73	.000000
202506	SS_MS	74	.000000
202506	SS_MS	75	.000000
202506	SS_MS	76	.000000
202506	SS_MS	77	.000000
202506	SS_MS	78	.000000
202506	SS_MS	79	.000000
202506	SS_MS	80	.000000
202506	SS_MS	81	3.000000
202506	SS_MS	82	6.000000
202506	SS_MS	83	9.000000
202506	SS_MS	84	12.000000
202506	SS_MS	85	15.000000
202506	SS_MS	86	18.000000
202506	SS_MS	87	21.000000
202506	SS_MS	88	24.000000
202506	SS_MS	89	27.000000
202506	SS_MS	90	30.000000
202506	SS_MS	91	37.000000
202506	SS_MS	92	44.000000
202506	SS_MS	93	51.000000
