202503	C	Липецк г	40000.000000	1.000000
202503	C	Магнитогорск г	50000.000000	1.000000
202503	C	Набережные Челны г	50000.000000	1.000000
202503	C	Новокузнецк г	50000.000000	1.000000
202503	C	Оренбург г	40000.000000	1.000000
202503	C	Пенза г	40000.000000	1.000000
202503	C	Рязань г	50000.000000	1.000000
202503	C	Саратов г	50000.000000	1.000000
202503	C	Тверь г	40000.000000	1.000000
202503	C	Тольятти г	50000.000000	1.000000
202503	C	Томск г	50000.000000	1.000000
202503	C	Тула г	40000.000000	1.000000
202503	C	Тюмень г	50000.000000	1.000000
202503	C	Ульяновск г	40000.000000	1.000000
202503	C	Чебоксары г	40000.000000	1.000000
202503	C	Ярославль г	40000.000000	1.000000
202503	C	Анапа г	50000.000000	1.000000
202503	B	Вологда г	40000.000000	1.000000
202503	B	Геленджик г	50000.000000	1.000000
202503	B	Пятигорск г	50000.000000	1.000000
202503	B	Калуга г	40000.000000	1.000000
202503	B	Кострома г	40000.000000	1.000000
202503	B	Мурманск г	60000.000000	1.100000
202503	B	Новороссийск г	50000.000000	1.000000
202503	B	Смоленск г	40000.000000	1.000000
202503	B	Сочи г	60000.000000	1.000000
202503	B	Ставрополь г	40000.000000	1.000000
202503	B	Тамбов г	40000.000000	1.000000
202503	B	Хабаровск г	50000.000000	1.040000
202503	B	Владивосток г	50000.000000	1.040000
202503	B	Цифровой аудит	60000.000000	1.000000
202503	C	Москва г	60000.000000	1.000000
202503	C	Санкт-Петербург г	60000.000000	1.000000
202503	C	Волгоград г	50000.000000	1.000000
202503	C	Екатеринбург г	50000.000000	1.000000
202503	C	Казань г	50000.000000	1.000000
202503	C	Нижний Новгород г	50000.000000	1.000000
202503	C	Новосибирск г	50000.000000	1.000000
202503	C	Омск г	40000.000000	1.000000
202503	B	Анапа г	50000.000000	1.000000
202503	B	Архангельск г	50000.000000	1.070000
202503	B	Великий Новгород г	40000.000000	1.000000
202504	C	Кемерово г	50000.000000	1.000000
202504	C	Кострома г	40000.000000	1.000000
202504	C	Краснодар г	50000.000000	1.000000
202504	C	Красноярск г	50000.000000	1.021930
202504	C	Липецк г	40000.000000	1.000000
202504	C	Магнитогорск г	50000.000000	1.000000
202504	C	Москва г	60000.000000	1.000000
202504	C	Мурманск г	60000.000000	1.065789
202504	C	Набережные Челны г	50000.000000	1.000000
202504	C	Нижний Новгород г	50000.000000	1.000000
202504	C	Новокузнецк г	50000.000000	1.000000
202504	C	Новороссийск г	50000.000000	1.000000
202504	C	Новосибирск г	50000.000000	1.000000
202504	C	Омск г	40000.000000	1.000000
202506	B	Тюмень г	50000.000000	1.000000
202506	B	Ульяновск г	40000.000000	1.000000
202506	B	Уфа г	40000.000000	1.000000
202506	B	Хабаровск г	50000.000000	1.040000
202506	B	Цирфовой аудит	60000.000000	1.000000
202506	B	Чебоксары г	40000.000000	1.000000
202506	B	Челябинск г	50000.000000	1.000000
202506	B	Ярославль г	40000.000000	1.000000
202506	D	Анапа г	50000.000000	1.000000
202506	D	Архангельск г	50000.000000	1.060000
202506	D	Астрахань г	40000.000000	1.000000
202506	D	Барнаул г	40000.000000	1.000000
202506	D	Брянск г	40000.000000	1.000000
202506	D	Великий Новгород г	40000.000000	1.000000
202506	D	Владивосток г	50000.000000	1.030000
202506	D	Владимир г	40000.000000	1.000000
202506	D	Волгоград г	50000.000000	1.000000
202506	D	Вологда г	40000.000000	1.000000
202506	D	Воронеж г	40000.000000	1.000000
202506	D	Геленджик г	50000.000000	1.000000
202506	D	Екатеринбург г	50000.000000	1.000000
202506	D	Иваново г	40000.000000	1.000000
202506	D	Ижевск г	40000.000000	1.000000
202506	D	Иркутск г	50000.000000	1.030000
202506	D	Казань г	50000.000000	1.000000
202506	D	Калининград г	40000.000000	1.000000
202506	D	Калуга г	40000.000000	1.000000
202506	D	Кемерово г	50000.000000	1.030000
202506	D	Кострома г	40000.000000	1.000000
202506	D	Краснодар г	50000.000000	1.000000
202506	D	Красноярск г	50000.000000	1.030000
202506	D	Липецк г	40000.000000	1.000000
202506	D	Магнитогорск г	40000.000000	1.000000
202506	D	Москва г	60000.000000	1.000000
202506	D	Мурманск г	60000.000000	1.100000
202506	D	Набережные Челны г	40000.000000	1.000000
202506	D	Нижний Новгород г	50000.000000	1.000000
202506	D	Новокузнецк г	50000.000000	1.030000
202506	D	Новороссийск г	50000.000000	1.000000
202506	D	Новосибирск г	50000.000000	1.000000
202506	D	Омск г	40000.000000	1.000000
202506	D	Оренбург г	40000.000000	1.000000
202506	D	Пенза г	40000.000000	1.000000
202506	D	Пермь г	40000.000000	1.000000
